"id","parentId","iNaturalistTaxonName","commonName","rank","iNaturalistTaxonImage","scientificName","scientificNameAuthorship","subtaxonAuthorship","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode","iNaturalistTaxonId","infraorder","nameStatus","inSummary"
79200,49389,Stellaria calycantha,"northern starwort",species,https://inaturalist-open-data.s3.amazonaws.com/photos/266682247/medium.jpeg,Stellaria calycantha,"(Ledeb.) Bong.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,,Alsineae,Stellaria,Stellaria calycantha,,,,native,S4S5 (2015),,1912-08-15,"John Davidson",UBC,V43666,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:526,,9,reported,unobserved,"UBC:  Garibaldi PP Sphinx Gl foreland",79200,VAS,79200,,accepted,1
79201,49389,Stellaria crispa,"Crisp Starwort",species,https://inaturalist-open-data.s3.amazonaws.com/photos/41500310/medium.jpg,Stellaria crispa,"Cham. & Schltdl.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,,Alsineae,Stellaria,Stellaria crispa,,,,native,S5 (2015),,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:528,,2024-09-10,"Stefania Goodrich",iNaturalist,240997538,,21,new 2020,observed,"UBC:  Bowen Island Plot 10",79201,VAS,79201,,accepted,1
79273,72380,Streptopus amplexifolius,"white twisted-stalk",species,https://inaturalist-open-data.s3.amazonaws.com/photos/99009323/medium.jpeg,Streptopus amplexifolius,"(L.) DC.","",Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Liliaceae,Streptopoideae,,Streptopus,Streptopus amplexifolius,,,,native,S5,,1913-08-04,"John Davidson",UBC,V25375,,2024-09-01,"arial",iNaturalist,240013163,,293,confirmed,observed,"",79273,VAS,79273,,accepted,1
79452,51086,Triteleia grandiflora,"large-flowered triteleia",species,https://inaturalist-open-data.s3.amazonaws.com/photos/471689354/medium.jpg,Triteleia grandiflora,"Lindl.","",Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Brodiaeoideae,,Triteleia,Triteleia grandiflora,,,,native,S4 (2015),,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:559,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:559,,1,new 2020,unobserved,"UBC:  West Vancouver Caulfield",79452,VAS,79452,,accepted,1
79477,56161,Valeriana sitchensis,"Sitka valerian",species,https://inaturalist-open-data.s3.amazonaws.com/photos/146156319/medium.jpg,Valeriana sitchensis,"Bong.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Caprifoliaceae,Valerianoideae,,Valeriana,Valeriana sitchensis,,,,native,S5 (2015),,2011-05-14,"Mike Zifkin",iNaturalist,238884591,,2024-10-13,"brenmart",iNaturalist,247223740,,113,confirmed,observed,"",79477,VAS,79477,,accepted,1
79567,53352,Alnus incana tenuifolia,"Thinleaf Alder",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/4705319/medium.jpg,Alnus incana ssp. tenuifolia,"(L.) Moench","(Nutt.) Breitung",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,Betulaceae,,,Alnus,Alnus incana,,Alnus incana tenuifolia,,native,S5 (2019),,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:23,,2022-06-03,"Chloe Shore",iNaturalist,120093651,,2,new 2020,observed,"",79567,VAS,79567,,accepted,1
79729,47933,Circaea alpina pacifica,"Pacific enchanter's-nightshade",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/8630571/medium.jpg,Circaea alpina ssp. pacifica,"L.","(Asch. & Magnus) P.H.Raven",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Onagraceae,,,Circaea,Circaea alpina,,Circaea alpina pacifica,,native,S5 (2020),,1897-06-01,"Albert J. Hill",UBC,V26123,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:149,,2,reported,unobserved,"",79729,VAS,79729,,accepted,1
81349,47130,Ribes sanguineum sanguineum,"Winter Currant",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/1499583/medium.jpg,Ribes sanguineum var. sanguineum,"Pursh","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Grossulariaceae,,,Ribes,Ribes sanguineum,,,Ribes sanguineum sanguineum,native,S5 (2015),,1946-04-13,"Thomas M.C. Taylor",UBC,V107544,,2024-09-29,"laiet17",iNaturalist,244813049,,203,confirmed,observed,"R. sanguineum var sanguineum is the sole variety recorded in B",81349,VAS,81349,,accepted,1
82572,63054,Gymnocarpium dryopteris,"northern oak fern",species,https://static.inaturalist.org/photos/293657946/medium.jpeg,Gymnocarpium dryopteris,"(L.) Newman","",Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,Cystopteridaceae,,,Gymnocarpium,Gymnocarpium dryopteris,,,,native,S5 (2015),,1916-06-09,"Macoun, James M.",CMN,CAN 1055,,2022-08-05,"jessiemcfadden",iNaturalist,129612408,,15,confirmed,observed,"",82572,VAS,82572,,accepted,1
83540,83542,Dryas drummondii,"Yellow Mountain-avens",species,https://inaturalist-open-data.s3.amazonaws.com/photos/39572/medium.jpg,Dryas drummondii,"Richardson ex Hook.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Dryadoideae,,Dryas,Dryas drummondii,,,,native,S5 (2019),,2022-07-16,"Caroline J",iNaturalist,126830253,,2024-07-07,"Joanna Gower",iNaturalist,228310856,,18,new 2022,observed,"",83540,VAS,83540,,accepted,1
83914,83915,Oplopanax horridus,"Devil's Club",species,https://inaturalist-open-data.s3.amazonaws.com/photos/41020/medium.jpg,Oplopanax horridus,"(Sm.) Miq.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Araliaceae,Aralioideae,,Oplopanax,Oplopanax horridus,,,,native,S5 (2015),,1996-04-25,"J. Burke Korol",iNaturalist,9450152,,2024-10-06,"Heather Schneider",iNaturalist,246075063,,332,confirmed,observed,"",83914,VAS,83914,,accepted,1
85321,48596,Campanula rapunculoides,"Creeping Bellflower",species,https://inaturalist-open-data.s3.amazonaws.com/photos/144795941/medium.jpeg,Campanula rapunculoides,"L.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Campanulaceae,Campanuloideae,,Campanula,Campanula rapunculoides,,,,exotic,SNA (2019),,1978-10-15,"Georgina Alms",UBC,V165202,,2024-08-10,"Softshade",iNaturalist,234946266,,20,confirmed,observed,"",85321,VAS,85321,,accepted,1
117385,52670,Athyrium americanum,"American Alpine Lady Fern",species,https://inaturalist-open-data.s3.amazonaws.com/photos/93374071/medium.jpeg,Athyrium distentifolium ssp. americanum,"Tausch ex Opiz","(Butters) Hultén",Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,Athyriaceae,,,Athyrium,Athyrium distentifolium,,,,native,S5 (2015),,1960-08-16,"E.B. Peterson",UBC,V100639,,2024-09-11,"Eva van Emden",iNaturalist,241984269,,43,confirmed,observed,"UBC: Athyrium alpestre subsp. americanum",80451,VAS,117385,,unaccepted,1
117513,49340,Castilleja rhexiifolia,"Rhexia-leaved paintbrush",species,https://inaturalist-open-data.s3.amazonaws.com/photos/177020055/medium.jpg,Castilleja rhexiifolia,"Rydb.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Orobanchaceae,,Pedicularideae,Castilleja,Castilleja rhexiifolia,,,,native,S5 (2015),,1964-09-20,"Vladimir J. Krajina, R.C. Brooke",UBC,V108880,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:137,,3,reported,unobserved,"",117513,VAS,117513,,accepted,1
118784,47746,Equisetum variegatum,"variegated horsetail",species,https://inaturalist-open-data.s3.amazonaws.com/photos/142187371/medium.jpeg,Equisetum variegatum,"Schleich. ex Weber & Mohr","",Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,Equisetaceae,,,Equisetum,Equisetum variegatum,,,,native,S5 (2020),,1916-07-25,"F. Perry",UBC,V3702,,2022-09-24,"Nicola Rammell",iNaturalist,149165131,,12,confirmed,observed,"",118784,VAS,118784,,accepted,1
118893,59932,Euphrasia nemorosa,"Common Eyebright",species,https://inaturalist-open-data.s3.amazonaws.com/photos/301402013/medium.jpg,Euphrasia nemorosa,"(Pers.) Wallr.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Orobanchaceae,,Rhinantheae,Euphrasia,Euphrasia nemorosa,,,,exotic,SNA (2019),,1980-08-09,"A.A. Rose",UBC,V170139,,2024-09-08,"Radu Scurtescu",iNaturalist,240713105,,41,confirmed,observed,"Likely misreported as Euphrasia officinalis by A.A. Rose (UBC: V170139); review specimen",118893,VAS,118893,,accepted,1
119451,133387,Calluna,"",genus,https://static.inaturalist.org/photos/320192956/medium.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119891,133387,Andromeda,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/169062/medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120491,63054,Gymnocarpium disjunctum,"Pacific oak fern",species,https://inaturalist-open-data.s3.amazonaws.com/photos/76822841/medium.jpg,Gymnocarpium disjunctum,"(Rupr.) Ching","",Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,Cystopteridaceae,,,Gymnocarpium,Gymnocarpium disjunctum,,,,native,S5 (2019),,1980-06-03,"HIMS",,76994,,2024-08-27,"stem57",iNaturalist,239735337,,80,confirmed,observed,"",120491,VAS,120491,,accepted,1
122084,56184,Phegopteris,"beech ferns",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/72306/medium.gif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126251,72070,Coptis trifolia,"threeleaf goldthread",species,https://inaturalist-open-data.s3.amazonaws.com/photos/98772/medium.jpg,Coptis trifolia,"(L.) Salisb.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Coptidoideae,,Coptis,Coptis trifolia,,,,native,S5 (2015),,2018-06-27,"kaiden",iNaturalist,73478843,,2024-06-21,"Radu Scurtescu",iNaturalist,224323018,,15,new 2018,observed,"",126251,VAS,126251,,accepted,1
127187,47122,Securigera,"Crown-vetches",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/3677294/medium.JPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127916,72380,Streptopus lanceolatus,"rose twisted-stalk",species,https://inaturalist-open-data.s3.amazonaws.com/photos/57722469/medium.jpg,Streptopus lanceolatus var. curvipes,"(Aiton) Reveal","(Vail) Reveal",Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Liliaceae,Streptopoideae,,Streptopus,Streptopus lanceolatus,,,,native,S4 (2015),,1913-08-01,"W. Taylor",UBC,V25387,,2024-08-27,"stem57",iNaturalist,239721617,,111,confirmed,observed,"",243120,VAS,127916,,unaccepted,1
128848,53303,Tolmiea menziesii,"Youth-on-Age",species,https://inaturalist-open-data.s3.amazonaws.com/photos/381398891/medium.jpeg,Tolmiea menziesii,"(Pursh) Torr. & Gray","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Saxifragaceae,,Heuchereae,Tolmiea,Tolmiea menziesii,,,,native,S5 (2015),,2016-05-03,"hillanddale",iNaturalist,9531025,,2024-09-07,"Gavin Petersen",iNaturalist,240427850,,39,new 2016,observed,"",128848,VAS,128848,,accepted,1
128870,128875,Leptarrhena pyrolifolia,"leatherleaf saxifrage",species,https://inaturalist-open-data.s3.amazonaws.com/photos/146506996/medium.jpg,Leptarrhena pyrolifolia,"(D. Don) R. Br. ex Ser.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Saxifragaceae,,Leptarrheneae,Leptarrhena,Leptarrhena pyrolifolia,,,,native,S5 (2015),,1913-07-30,"W. Taylor",UBC,V128231,,2024-09-18,"Regan Cross",iNaturalist,242676198,,111,confirmed,observed,"",128870,VAS,128870,,accepted,1
128904,47148,Kerria,"Kerria",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/8339446/medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130805,47332,Pseudofumaria,"Rock-fumitories",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/731776/medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147018,49340,Castilleja elmeri,"Elmer's Paintbrush",species,https://inaturalist-open-data.s3.amazonaws.com/photos/223960875/medium.jpg,Castilleja elmeri,"Fernald","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Orobanchaceae,,Pedicularideae,Castilleja,Castilleja elmeri,,,,native,S4 (2015),,1961-08-19,"E.B. Petersen",UBC,V97862,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:132,,2,reported,unobserved,"UBC:  Garibaldi PP Little Diamond Head. see https://www.inaturalist.org/observations/29204903 Mark Egger wrote  """"""""This looks like the North Cascades form of C. elmeri, which does extend into BC. Did you consider that species?""""",147018,VAS,147018,,accepted,1
153373,60529,Cassiope tetragona,"Arctic bell-heather",species,https://inaturalist-open-data.s3.amazonaws.com/photos/153459243/medium.jpg,Cassiope tetragona,"(L.) D. Don","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Cassiopoideae,,Cassiope,Cassiope tetragona,,,,native,S4,,1927-07-01,"William Newcombe",RBCM,V038611B,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:131,,2,reported,unobserved,"RBCM:  Garibaldi PP",153373,VAS,153373,,accepted,1
155124,47193,Cornus sanguinea,"common dogwood",species,https://inaturalist-open-data.s3.amazonaws.com/photos/41146594/medium.jpg,Cornus sanguinea,"L.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cornales,,,Cornaceae,,,Cornus,Cornus sanguinea,,,,exotic,SNA (2019),,2016-08-25,"Edinburgh, Howick Expedition to British Columbia (EHBC)",E,20160575,,2016-08-25,"Edinburgh, Howick Expedition to British Columbia (EHBC)",E,20160575,,1,new 2016,unobserved,"",155124,VAS,155124,,accepted,1
156438,47434,Pseudosasa,"Arrow Bamboos",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1490229/medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159764,48596,Campanula persicifolia,"Peach-leaved Bellflower",species,https://inaturalist-open-data.s3.amazonaws.com/photos/41871696/medium.jpeg,Campanula persicifolia,"L.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Campanulaceae,Campanuloideae,,Campanula,Campanula persicifolia,,,,exotic,SNA (2001),,2018-06-25,"Samantha Leigh",iNaturalist,13835729,,2024-07-07,"Farn mirza",iNaturalist,227952838,,12,new 2018,observed,"iNat: needs i.d.",159764,VAS,159764,,accepted,1
160347,50853,Cerastium tomentosum,"Snow-in-summer",species,https://inaturalist-open-data.s3.amazonaws.com/photos/130033375/medium.jpg,Cerastium tomentosum,"L.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,,Alsineae,Cerastium,Cerastium tomentosum,,,,exotic,SNA (2019),,2020-10-15,"maplerice",iNaturalist,62690266,,2024-05-07,"jfbeaulnes",iNaturalist,214201603,,11,new 2020,observed,"",160347,VAS,160347,,accepted,1
160830,72066,Conioselinum gmelinii,"Western Hemlock-parsley",species,https://inaturalist-open-data.s3.amazonaws.com/photos/8822486/medium.jpeg,Conioselinum gmelinii,"(Cham. & Schltdl.) Steud.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Conioselinum,Conioselinum gmelinii,,,,native,S5 (2015),,2004-08-12,"Nick Page",Effects of Fish Habitat Restoration Activities on Plant Communities in the Squamish River Estuary: Summary Report,NPAGE2004:22,,2024-08-15,"Daniel Stewart",iNaturalist,235981979,,19,confirmed,observed,"",160830,VAS,160830,,accepted,1
160861,72070,Coptis aspleniifolia,"Spleenwortleaf Goldthread",species,https://inaturalist-open-data.s3.amazonaws.com/photos/376450401/medium.jpeg,Coptis aspleniifolia,"Salisb.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Coptidoideae,,Coptis,Coptis aspleniifolia,,,,native,S5 (2015),,1995-07-16,"Straley, Gerald",USCH,,,2024-10-12,"Ben Keen",iNaturalist,247030697,,41,confirmed,observed,"",160861,VAS,160861,,accepted,1
162362,52972,Epilobium leptocarpum,"Slender-fruited Willowherb",species,https://inaturalist-open-data.s3.amazonaws.com/photos/146295080/medium.jpeg,Epilobium leptocarpum,"Hausskn.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Onagraceae,,,Epilobium,Epilobium leptocarpum,,,,native,S4S5,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:209,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:209,,1,new 2020,unobserved,"? E-Flora describes this sp as rare throughout BC, with montane to alpine habitat",162362,VAS,162362,,accepted,1
162366,52972,Epilobium obscurum,"Short-fruited Willowherb",species,https://static.inaturalist.org/photos/506113999/medium.jpg,Epilobium obscurum,"Schreb.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Onagraceae,,,Epilobium,Epilobium obscurum,,,,exotic,SNA (2007),,1995-07-01,"Frank Lomer",RBCM,V206638,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:212,,3,reported,unobserved,"UBC:  West Vancouver Whytecliff Park",162366,VAS,162366,,accepted,1
163549,55883,Hedera hibernica,"Atlantic Ivy",species,https://inaturalist-open-data.s3.amazonaws.com/photos/236581363/medium.jpg,Hedera hibernica,"(G.Kirchn.) Bean","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Araliaceae,Aralioideae,,Hedera,Hedera hibernica,,,,exotic,SNA (2018),,2022-03-25,"chriscts",iNaturalist,109591417,,2024-09-16,"Cassidy Best",iNaturalist,242231207,,10,new 2022,observed,"",163549,VAS,163549,,accepted,1
163814,72177,Hippuris montana,"Mountain Mare's-tail",species,https://inaturalist-open-data.s3.amazonaws.com/photos/43828433/medium.jpg,Hippuris montana,"Ledeb. ex Rchb.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,Callitricheae,Hippuris,Hippuris montana,,,,native,S5 (2019),,2023-08-02,"Andrew Simon",iNaturalist,176726756,,2024-09-19,"dhuggard",iNaturalist,242801994,,7,new 2023,observed,"",163814,VAS,163814,,accepted,1
164313,47574,Juniperus maritima,"Seaside Juniper",species,https://static.inaturalist.org/photos/116901571/medium.jpg,Juniperus maritima,"R.P. Adams","",Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Cupressaceae,Cupressoideae,,Juniperus,Juniperus maritima,,,,native,S4S5 (2019),,2008-04-01,"P. Dicer",NY,1104983,,2024-05-17,"Marcel_Pepin",iNaturalist,216367323,,41,confirmed,observed,"Reported by P. Dicer as Juniperus scopulorum (NY: 1104983)",164313,VAS,164313,,accepted,1
167829,54765,Rhus typhina,"staghorn sumac",species,https://inaturalist-open-data.s3.amazonaws.com/photos/41368056/medium.jpg,Rhus typhina,"L.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Anacardiaceae,Anacardioideae,,Rhus,Rhus typhina,,,,exotic,SNA (2012),,2017-10-09,"rainwalker",iNaturalist,8336954,,2024-10-01,"laughingmybeakoff",iNaturalist,246534722,,21,new 2017,observed,"not yet naturalized & part of the BC Flora",167829,VAS,167829,,accepted,1
169334,49389,Stellaria crassifolia,"Fleshy Stitchwort",species,https://inaturalist-open-data.s3.amazonaws.com/photos/29688877/medium.jpeg,Stellaria crassifolia,"Ehrh.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,,Alsineae,Stellaria,Stellaria crassifolia,,,,native,S4S5 (2015),,1926-08-01,"George Hardy",RBCM,V008088A,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:527,,3,reported,unobserved,"UBC:  Garibaldi PP Garibaldi Lake",169334,VAS,169334,,accepted,1
169339,49389,Stellaria humifusa,"Creeping Sandwort",species,https://inaturalist-open-data.s3.amazonaws.com/photos/22832560/medium.jpg,Stellaria humifusa,"Rottb.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,,Alsineae,Stellaria,Stellaria humifusa,,,,native,S4 (2015),,2015-05-30,"judith holm",iNaturalist,4503653,,2023-08-02,"Daniel Stewart",iNaturalist,176342450,,18,confirmed,observed,"",169339,VAS,169339,,accepted,1
169409,72380,Streptopus streptopoides,"Small Twisted-stalk",species,https://inaturalist-open-data.s3.amazonaws.com/photos/4366086/medium.jpg,Streptopus streptopoides,"(Ledeb.) Frye & Rigg","",Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Liliaceae,Streptopoideae,,Streptopus,Streptopus streptopoides,,,,native,S5 (2019),,2017-07-03,"Steve Ansell",iNaturalist,58310083,,2024-07-31,"Terry M",iNaturalist,233728624,,18,new 2017,observed,"previous ssp of S. streptopoides are no longer recognized by CDC or I.T.I.S.",169409,VAS,169409,,accepted,1
170140,56165,Verbascum phlomoides,"Orange Mullein",species,https://inaturalist-open-data.s3.amazonaws.com/photos/304748/medium.jpg,Verbascum phlomoides,"L.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Scrophulariaceae,,Scrophularieae,Verbascum,Verbascum phlomoides,,,,exotic,SNA (2019),,2019-08-11,"Ben Keen",iNaturalist,30648666,,2022-07-05,"ldagincourt",iNaturalist,124949382,,3,new 2019,observed,"",170140,VAS,170140,,accepted,1
181436,47179,Arctostaphylos × media,"",hybrid,https://inaturalist-open-data.s3.amazonaws.com/photos/116099168/medium.jpeg,Arctostaphylos × media,"Greene","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Arbutoideae,,Arctostaphylos,Arctostaphylos,Arctostaphylos × media,,,native,S4 (2015),,1962-02-21,"Katherine I. Beamish",UBC,V94020,,2024-10-05,"Steve Ansell",iNaturalist,245839902,,34,confirmed,observed,"",181436,VAS,181436,,accepted,1
